,Consumed energy [Wh]
166,0.00031544938
167,5.5483406e-07
168,4.371396
169,2.2803855
170,16.13345
171,0.45744124
172,0.40041125
173,1.5790683
174,6.3754745
175,0.3267491
176,17.675392
177,4.4703617
178,38.570755
179,2.9684591
180,3.4621714e-06
181,1.4950312e-07
182,6.595614e-05
183,9.708714e-10
184,1.6807982e-09
185,3.140745e-08
186,1.3064672e-06
187,4.5568357e-10
188,9.3769406e-05
189,7.0557303e-07
190,0.00020479754
191,2.567175e-07
192,3.2247136
193,1.7679383
194,16.859486
195,0.31020904
196,0.34547824
197,0.9029819
198,3.8249102
199,0.23124737
200,12.531414
201,3.3487096
202,18.603195
203,1.6822796
204,4.2183733e-06
205,2.1823806e-07
206,9.1449554e-05
207,1.600327e-09
208,2.7502212e-09
209,4.750545e-08
210,1.7261328e-06
211,7.806932e-10
212,0.00012307572
213,1.1346996e-06
214,0.0002278376
215,3.4228069e-07
216,4696.42
217,209.80217
218,4097.5586
219,147.12924
220,353.53726
221,249.40009
222,1147.2616
223,152.32399
224,3379.2761
225,3878.15
226,26683.191
227,1616.8616
228,0.069794156
229,0.0014425125
230,0.33513978
231,7.1542294e-05
232,0.00015803477
233,0.00054728315
234,0.009790848
235,3.8358598e-05
236,0.28632754
237,0.011992177
238,1.1573465
239,0.0041542156
240,20.689205
241,9.0622635
242,97.048386
243,2.030153
244,3.7295477
245,6.360216
246,20.337019
247,1.7899187
248,193.40836
249,58.130394
250,123.92753
251,22.551199
252,2.6081669e-05
253,1.2592698e-06
254,0.00048467368
255,1.3584888e-08
256,2.6407752e-08
257,2.9451505e-07
258,9.561696e-06
259,6.895131e-09
260,0.0006497773
261,8.0688205e-06
262,0.0009960121
263,2.3787013e-06
264,10.442564
265,3.3536344
266,34.822876
267,0.6391221
268,0.717473
269,1.6525941
270,7.3026457
271,0.43402687
272,29.548538
273,4.051029
274,19.04384
275,2.3294432
276,4.519219e-06
277,1.6932654e-07
278,8.818301e-05
279,1.0896996e-09
280,1.9595503e-09
281,3.3341422e-08
282,1.3919797e-06
283,4.955861e-10
284,0.000117849406
285,6.939852e-07
286,0.00017439752
287,2.4602633e-07
288,30.149176
289,7.895534
290,83.455574
291,2.0998557
292,2.4445994
293,8.284435
294,32.21389
295,1.81427
296,113.6776
297,40.001045
298,700.42896
299,32.002335
300,2.2696742e-05
301,1.0837317e-06
302,0.0003078841
303,1.0043844e-08
304,1.9124688e-08
305,3.289698e-07
306,9.610589e-06
307,5.6754272e-09
308,0.00057251495
309,7.3482165e-06
310,0.0018605611
311,3.0957553e-06
312,7.157916
313,4.1673203
314,27.425934
315,0.57344204
316,0.5647984
317,1.7264274
318,5.404078
319,0.4007746
320,29.421478
321,1.8408053
322,8.448465
323,2.239239
324,4.690272e-06
325,2.7262047e-07
326,8.9044144e-05
327,1.6935092e-09
328,2.751743e-09
329,4.8602516e-08
330,1.7878009e-06
331,7.661687e-10
332,0.00012249633
333,6.3631825e-07
334,0.00015985953
335,3.1818809e-07
336,3.0754206
337,2.8952017
338,13.328382
339,0.45539898
340,0.34610182
341,1.3135269
342,4.4448752
343,0.2863521
344,18.133608
345,1.4864144
346,5.223703
347,1.3110414
348,3.5035973e-06
349,1.9707069e-07
350,6.872758e-05
351,1.2252639e-09
352,1.8672357e-09
353,3.622257e-08
354,1.3604142e-06
355,5.33698e-10
356,9.371827e-05
357,4.735232e-07
358,0.00011056451
359,2.0759978e-07
360,115.03397
361,18.255247
362,163.80124
363,7.29984
364,14.54768
365,16.602486
366,68.51069
367,7.431783
368,244.22314
369,213.31815
370,918.83496
371,63.325638
372,3.7846756e-05
373,1.8088165e-06
374,0.00048548786
375,2.1771495e-08
376,4.3831566e-08
377,5.233402e-07
378,1.5034887e-05
379,1.1735166e-08
380,0.0008647596
381,1.5240022e-05
382,0.001987634
383,4.180671e-06
384,654.5765
385,46.929695
386,578.4776
387,24.840044
388,44.43678
389,61.81486
390,251.0494
391,23.80011
392,685.0677
393,649.3343
394,8759.871
395,310.08365
396,0.00074605545
397,7.157028e-05
398,0.007471621
399,1.4905874e-06
400,2.169938e-06
401,2.5951806e-05
402,0.00041860453
403,8.00688e-07
404,0.013508561
405,0.00019900112
406,0.019099
407,0.000112097
408,5.784844
409,3.4728236
410,23.171064
411,0.48257697
412,0.46410233
413,1.8706894
414,5.5411053
415,0.31111768
416,28.181242
417,2.1735113
418,14.952916
419,2.3520348
420,4.007527e-06
421,2.1343972e-07
422,8.434777e-05
423,1.3821517e-09
424,2.1158792e-09
425,4.5083496e-08
426,1.5279131e-06
427,6.46127e-10
428,0.00013044442
429,7.3658936e-07
430,0.00016086244
431,2.7685292e-07
432,19.69533
433,5.331911
434,75.402245
435,1.0862561
436,1.6403503
437,3.7040713
438,15.158178
439,0.90014297
440,95.92829
441,12.568625
442,163.17415
443,10.462035
444,8.588952e-06
445,2.7837947e-07
446,0.00014695858
447,2.0639537e-09
448,4.108877e-09
449,6.6744974e-08
450,2.6473338e-06
451,1.0174471e-09
452,0.00022687449
453,1.6836113e-06
454,0.00055884855
455,6.147653e-07
456,94.92554
457,18.389164
458,252.82118
459,5.41251
460,8.25852
461,15.162225
462,59.64027
463,4.5264125
464,472.19254
465,114.201645
466,774.7903
467,80.016
468,0.000101378646
469,5.295034e-06
470,0.0011345131
471,6.6219236e-08
472,1.336686e-07
473,1.4007019e-06
474,3.4629196e-05
475,3.8603467e-08
476,0.0023678902
477,3.1491596e-05
478,0.0030663183
479,1.3031156e-05
480,10.658017
481,4.2626457
482,54.61734
483,0.8039069
484,0.93703216
485,3.2978947
486,12.063777
487,0.6510964
488,94.01093
489,10.553442
490,92.64247
491,8.844705
492,8.71207e-06
493,3.783315e-07
494,0.00017050486
495,2.7105798e-09
496,4.945911e-09
497,8.814185e-08
498,3.0997203e-06
499,1.3120315e-09
500,0.0002669566
501,1.7040261e-06
502,0.00045715008
503,7.3322656e-07
504,46.608707
505,8.412029
506,116.2335
507,2.1267228
508,2.1468961
509,7.0335965
510,29.548836
511,1.6128178
512,121.383835
513,24.275438
514,425.50583
515,19.333601
516,1.616442e-05
517,5.302621e-07
518,0.0002271858
519,4.5823496e-09
520,7.337099e-09
521,1.3191466e-07
522,4.817773e-06
523,2.1691484e-09
524,0.00030009184
525,2.6500772e-06
526,0.0008855724
527,1.033824e-06
528,4.6433125
529,1.795069
530,8.532276
531,0.25766388
532,0.18954656
533,1.2385198
534,3.9007215
535,0.15807283
536,8.732962
537,1.530899
538,21.761127
539,1.5956621
540,3.6687563e-06
541,1.9303427e-07
542,6.413597e-05
543,1.221174e-09
544,1.7952578e-09
545,4.349221e-08
546,1.4433223e-06
547,5.2196375e-10
548,0.00010001711
549,6.5545106e-07
550,0.00016809403
551,2.7215498e-07
552,8.940599
553,2.9042494
554,20.443584
555,0.4014911
556,0.35176906
557,1.7338274
558,5.7041225
559,0.25588778
560,20.30022
561,1.7626623
562,24.955189
563,2.5633357
564,6.225262e-06
565,2.2721582e-07
566,9.516107e-05
567,1.3565462e-09
568,2.4592992e-09
569,4.5209394e-08
570,1.6755001e-06
571,6.103678e-10
572,0.00013595854
573,7.452038e-07
574,0.00020630419
575,3.3165492e-07
576,193.7292
577,22.215166
578,205.69304
579,5.781651
580,10.144093
581,14.591418
582,61.860405
583,5.1225243
584,218.40132
585,79.27682
586,1626.7852
587,65.7614
588,8.375828e-05
589,2.6081357e-06
590,0.0007853912
591,3.131832e-08
592,6.076271e-08
593,6.870221e-07
594,2.190135e-05
595,1.6453118e-08
596,0.0009282826
597,1.4792845e-05
598,0.0045893383
599,5.7626557e-06
600,2.8008895
601,1.7176975
602,6.573626
603,0.22259898
604,0.2243491
605,0.8778003
606,2.9911003
607,0.18223666
608,11.12408
609,2.162964
610,15.563377
611,1.782888
612,3.8907983e-06
613,2.9075318e-07
614,7.488993e-05
615,1.8030337e-09
616,2.9114076e-09
617,5.7181644e-08
618,1.8321429e-06
619,8.2792356e-10
620,0.00013123952
621,8.125342e-07
622,0.00017954507
623,3.7960658e-07
624,23.611559
625,5.3522
626,65.11737
627,1.3582953
628,1.7718269
629,5.4094653
630,17.522041
631,0.9548671
632,113.1603
633,29.334131
634,173.71054
635,14.833426
636,2.1327149e-05
637,1.2180633e-06
638,0.0003288793
639,1.17584005e-08
640,1.743975e-08
641,3.3064939e-07
642,9.500704e-06
643,5.8265512e-09
644,0.00053674175
645,4.957819e-06
646,0.0010415684
647,2.0010966e-06
648,217.77179
649,33.560017
650,634.12695
651,10.981557
652,27.769583
653,26.12072
654,92.90124
655,9.060613
656,646.87915
657,321.20905
658,1743.9268
659,122.357025
660,0.0001755777
661,1.066666e-05
662,0.0019962238
663,1.5457962e-07
664,3.5538176e-07
665,3.1687218e-06
666,6.485796e-05
667,8.8250005e-08
668,0.0028761858
669,5.9820304e-05
670,0.008584305
671,2.6504778e-05
672,4.546562
673,2.904485
674,12.424894
675,0.33616826
676,0.3263869
677,1.2917273
678,3.512631
679,0.24607673
680,15.959264
681,1.0172774
682,6.5908165
683,1.3699381
684,2.876906e-06
685,1.335068e-07
686,5.67257e-05
687,7.1165396e-10
688,1.2262366e-09
689,2.5065287e-08
690,9.3552967e-07
691,3.0979522e-10
692,8.557235e-05
693,3.8598628e-07
694,0.00010699349
695,1.7241479e-07
696,6.36286
697,2.2546148
698,13.303119
699,0.36342368
700,0.32380587
701,1.3271099
702,5.756698
703,0.2816566
704,12.20894
705,1.8427567
706,35.29265
707,1.9161859
708,3.5691714e-06
709,1.2609131e-07
710,5.7142264e-05
711,7.807677e-10
712,1.3043763e-09
713,2.6638233e-08
714,1.1974922e-06
715,3.6084963e-10
716,7.399796e-05
717,5.030275e-07
718,0.00021911222
719,1.97468e-07
720,46.388374
721,12.628103
722,99.352844
723,3.8059144
724,7.6822257
725,12.456729
726,38.69885
727,3.5241122
728,276.0223
729,155.46803
730,601.3175
731,71.747215
732,4.9631763e-05
733,3.172296e-06
734,0.0007355698
735,4.0876166e-08
736,9.019698e-08
737,8.4698485e-07
738,2.2249427e-05
739,2.2106754e-08
740,0.0015839154
741,2.7689279e-05
742,0.0022232688
743,7.9564015e-06
744,22.753252
745,4.7200155
746,52.43571
747,0.91213703
748,1.0033513
749,2.8976874
750,11.432951
751,0.68910766
752,76.622025
753,8.084861
754,48.308697
755,5.1429043
756,1.2082046e-05
757,6.511049e-07
758,0.00018532535
759,5.1650124e-09
760,9.054942e-09
761,1.4498717e-07
762,4.6669193e-06
763,2.7739704e-09
764,0.00030934685
765,2.5208863e-06
766,0.00046235893
767,9.904145e-07
768,75.319
769,10.924144
770,340.06625
771,2.8691547
772,2.8618453
773,6.688477
774,31.06178
775,1.7072003
776,232.09694
777,18.332115
778,247.48589
779,16.363081
780,3.860139e-05
781,1.7413208e-06
782,0.00073635025
783,2.008199e-08
784,3.1226286e-08
785,4.6006923e-07
786,1.3312602e-05
787,9.505838e-09
788,0.0009986848
789,8.2157e-06
790,0.0012220887
791,2.8166805e-06
792,6.9192433
793,2.837064
794,23.901552
795,0.5118819
796,0.48423287
797,1.5327953
798,5.9192863
799,0.33955595
800,29.021748
801,3.3363838
802,14.463919
803,1.8895079
804,3.224453e-06
805,1.4552161e-07
806,6.1194536e-05
807,9.2109453e-10
808,1.5422194e-09
809,3.025164e-08
810,1.1413221e-06
811,4.1772033e-10
812,9.360964e-05
813,5.673831e-07
814,0.00012912822
815,2.044179e-07
816,15.621661
817,4.308308
818,62.7545
819,0.813639
820,0.9416446
821,1.6924168
822,8.902449
823,0.56791216
824,40.3144
825,4.1989365
826,24.232557
827,2.8563023
828,1.47532855e-05
829,4.6850394e-07
830,0.00023286545
831,3.5256469e-09
832,6.2783636e-09
833,9.3029065e-08
834,3.6622612e-06
835,1.6119589e-09
836,0.00027904013
837,1.6317748e-06
838,0.00042619611
839,6.627512e-07
840,5.3550644
841,2.6725671
842,29.651033
843,0.43380833
844,0.47980437
845,1.0852207
846,5.719062
847,0.29457533
848,23.904127
849,1.5915377
850,12.729893
851,1.4957522
852,3.0467777e-06
853,1.4814911e-07
854,6.695367e-05
855,8.6661944e-10
856,1.5860933e-09
857,2.8093108e-08
858,1.1616503e-06
859,4.0146497e-10
860,9.0446905e-05
861,4.8273733e-07
862,0.00012826687
863,1.8989479e-07
864,163.76717
865,16.929735
866,256.9318
867,5.6026073
868,7.8977323
869,15.61243
870,75.08595
871,4.69985
872,217.62198
873,119.3061
874,2827.7805
875,83.178246
876,0.0001507849
877,5.8428077e-06
878,0.0016829526
879,8.033508e-08
880,1.6393734e-07
881,1.7629529e-06
882,4.6614325e-05
883,4.4339107e-08
884,0.00249793
885,5.0923907e-05
886,0.008384857
887,1.5111302e-05
888,20.387774
889,5.0366096
890,45.14856
891,0.9016765
892,1.0801244
893,3.362963
894,13.101048
895,0.69795424
896,71.06776
897,7.7857513
898,81.713745
899,7.0501275
900,5.5130886e-06
901,2.2940574e-07
902,8.871949e-05
903,1.4965846e-09
904,2.6234235e-09
905,5.1099548e-08
906,1.9143026e-06
907,7.232333e-10
908,0.00014304154
909,9.03987e-07
910,0.0002685725
911,3.7257186e-07
912,99.59662
913,16.013008
914,160.56717
915,5.5224056
916,10.299505
917,11.908877
918,53.778244
919,5.4153643
920,235.75533
921,131.02794
922,471.90112
923,45.59437
924,0.00011419045
925,2.838263e-06
926,0.0013139762
927,3.8628137e-08
928,8.998458e-08
929,8.382404e-07
930,2.4833485e-05
931,1.956321e-08
932,0.0020315698
933,2.9097206e-05
934,0.0032168592
935,7.0841465e-06
936,15.055372
937,6.4495077
938,49.38807
939,1.1168903
940,1.9666142
941,2.996662
942,11.330385
943,0.9579701
944,63.387352
945,10.644288
946,37.303684
947,7.03779
948,8.828226e-06
949,4.523952e-07
950,0.00015086286
951,3.050227e-09
952,6.32085e-09
953,8.59232e-08
954,3.1197321e-06
955,1.6197811e-09
956,0.0002196055
957,1.5971824e-06
958,0.00034716114
959,7.103722e-07
960,40.642235
961,10.866627
962,90.7219
963,3.5385754
964,5.663658
965,11.393474
966,37.927685
967,3.0083811
968,136.28581
969,108.80785
970,641.9448
971,40.997757
972,2.3336332e-05
973,1.2558112e-06
974,0.0003187395
975,1.2562243e-08
976,2.4289617e-08
977,3.3331455e-07
978,9.620272e-06
979,6.511552e-09
980,0.00051098777
981,7.881967e-06
982,0.0012985442
983,2.659592e-06
984,2671.8677
985,168.57588
986,3548.6458
987,122.2576
988,325.13452
989,223.07353
990,883.80896
991,141.0055
992,4491.8945
993,4389.179
994,20988.705
995,1514.2173
996,0.0034410437
997,0.0003352642
998,0.031260647
999,1.2003422e-05
1000,2.170966e-05
1001,0.00013522407
1002,0.0017976789
1003,7.646942e-06
1004,0.049891077
1005,0.0025520115
1006,0.11572866
1007,0.0008001609
1008,52.607063
1009,7.692604
1010,83.8959
1011,1.6949785
1012,1.964944
1013,5.2315993
1014,24.12902
1015,1.3565052
1016,70.439224
1017,13.479321
1018,349.9142
1019,15.828485
1020,2.9680377e-05
1021,1.5491056e-06
1022,0.00041122347
1023,1.557949e-08
1024,2.176597e-08
1025,3.7919264e-07
1026,1.2353452e-05
1027,7.478757e-09
1028,0.0005615679
1029,5.3283047e-06
1030,0.001377298
1031,2.6551113e-06
1032,32.62465
1033,4.850626
1034,48.829453
1035,0.7977652
1036,0.82097495
1037,3.7180285
1038,11.854209
1039,0.57539773
1040,66.48275
1041,6.4892893
1042,114.331604
1043,6.5981174
1044,1.2916092e-05
1045,4.419011e-07
1046,0.00017948104
1047,3.2071452e-09
1048,6.0339636e-09
1049,9.509616e-08
1050,3.2925998e-06
1051,1.5403526e-09
1052,0.0002781883
1053,1.8287216e-06
1054,0.00050865306
1055,7.526015e-07
1056,6.381849
1057,3.1157527
1058,19.424067
1059,0.5111531
1060,0.4389755
1061,1.594932
1062,5.445029
1063,0.33615163
1064,24.777088
1065,2.6883278
1066,9.6149
1067,1.8053213
1068,5.029404e-06
1069,2.5071708e-07
1070,8.731089e-05
1071,1.5621228e-09
1072,2.6235887e-09
1073,5.042635e-08
1074,1.7551824e-06
1075,7.147269e-10
1076,0.00013643732
1077,7.98466e-07
1078,0.0001540286
1079,3.245065e-07
1080,21.718224
1081,7.1779346
1082,85.22483
1083,1.045067
1084,1.4085858
1085,3.3800573
1086,10.455554
1087,0.7134174
1088,118.372574
1089,7.105962
1090,23.114761
1091,6.7939496
1092,8.451408e-06
1093,3.4514753e-07
1094,0.00016023133
1095,2.204388e-09
1096,4.262584e-09
1097,6.6448365e-08
1098,2.3731088e-06
1099,1.0208391e-09
1100,0.00024842593
1101,1.1702299e-06
1102,0.00023285922
1103,5.102322e-07
1104,283.5777
1105,31.833988
1106,401.28397
1107,14.2904625
1108,27.276316
1109,31.988432
1110,144.52306
1111,13.825711
1112,521.5651
1113,438.5987
1114,5986.1274
1115,173.52597
1116,0.0005741017
1117,2.1333413e-05
1118,0.0051354934
1119,4.0084655e-07
1120,6.443877e-07
1121,7.024916e-06
1122,0.0001733578
1123,1.9957822e-07
1124,0.006998225
1125,0.00011239843
1126,0.032117117
1127,5.024373e-05
1128,9.481542
1129,2.466823
1130,15.823681
1131,0.5108797
1132,0.6553092
1133,2.044768
1134,8.932999
1135,0.4566554
1136,15.6870165
1137,7.818454
1138,108.74112
1139,4.089037
1140,9.1234e-06
1141,4.1642744e-07
1142,0.00011001841
1143,3.3432848e-09
1144,6.2530274e-09
1145,1.14536455e-07
1146,3.7384843e-06
1147,1.8584099e-09
1148,0.00018048965
1149,2.4003634e-06
1150,0.000639507
1151,8.348338e-07
1152,44.543663
1153,13.909292
1154,169.16754
1155,4.37757
1156,7.2175
1157,10.62709
1158,42.132298
1159,4.008472
1160,254.94722
1161,106.96754
1162,608.2157
1163,48.811428
1164,2.9813826e-05
1165,1.711384e-06
1166,0.00050616765
1167,1.9042389e-08
1168,3.8166238e-08
1169,4.7989147e-07
1170,1.2997372e-05
1171,1.0313669e-08
1172,0.0009460048
1173,1.4237705e-05
1174,0.0018019081
1175,4.3365185e-06
1176,6.619536
1177,3.8697677
1178,20.2372
1179,0.4790006
1180,0.42855406
1181,2.18
1182,5.385174
1183,0.2888849
1184,29.976696
1185,1.7333182
1186,10.194918
1187,2.6427076
1188,5.0519593e-06
1189,2.9657147e-07
1190,9.2018905e-05
1191,1.7547246e-09
1192,3.1153036e-09
1193,6.2188114e-08
1194,1.863812e-06
1195,7.773781e-10
1196,0.00015978482
1197,8.30655e-07
1198,0.00016745339
1199,3.8745037e-07
1200,28.752571
1201,4.477461
1202,62.585
1203,0.85180044
1204,0.90173674
1205,2.1945698
1206,11.265863
1207,0.5954423
1208,61.33116
1209,5.5426636
1210,64.77674
1211,5.4863896
1212,1.1069233e-05
1213,6.1250756e-07
1214,0.00016868339
1215,4.658543e-09
1216,7.896731e-09
1217,1.2380825e-07
1218,4.2271204e-06
1219,2.3429765e-09
1220,0.00023707724
1221,1.6958196e-06
1222,0.00039943447
1223,8.170113e-07
1224,47.55148
1225,7.94975
1226,93.13467
1227,2.3221242
1228,4.028348
1229,6.034727
1230,31.129028
1231,1.9843245
1232,90.40534
1233,53.124
1234,506.28482
1235,20.239052
1236,4.448776e-05
1237,1.8732813e-06
1238,0.00044734622
1239,2.2519135e-08
1240,5.0828636e-08
1241,6.011408e-07
1242,1.8764076e-05
1243,1.1877008e-08
1244,0.000783515
1245,2.0811816e-05
1246,0.0038536983
1247,5.9723375e-06
1248,4.746713
1249,3.1612372
1250,32.445652
1251,0.53004587
1252,0.7211319
1253,1.1918867
1254,5.388389
1255,0.3806674
1256,41.413376
1257,4.4989624
1258,11.330116
1259,2.5163689
1260,4.653861e-06
1261,2.8118157e-07
1262,0.00010989719
1263,1.8174732e-09
1264,3.5095513e-09
1265,4.9058325e-08
1266,1.9152594e-06
1267,8.712618e-10
1268,0.00018110206
1269,1.0283528e-06
1270,0.00015613763
1271,3.7637093e-07
1272,20.286913
1273,5.487478
1274,64.2924
1275,0.9934115
1276,0.69750714
1277,3.084005
1278,12.438015
1279,0.5937084
1280,54.088238
1281,3.5445666
1282,49.312485
1283,4.6191206
1284,6.0735542e-06
1285,2.3021228e-07
1286,0.00011068837
1287,1.5031243e-09
1288,2.6017124e-09
1289,4.747963e-08
1290,1.8321253e-06
1291,6.995232e-10
1292,0.00016279062
1293,8.922665e-07
1294,0.00026025876
1295,3.8079733e-07
1296,2.5707726
1297,2.0330708
1298,10.743625
1299,0.32355523
1300,0.2769606
1301,1.268234
1302,4.8925786
1303,0.27746132
1304,15.356978
1305,1.8881785
1306,21.971611
1307,2.3269565
1308,2.8756936e-06
1309,1.874367e-07
1310,6.3801905e-05
1311,1.1196637e-09
1312,1.9567565e-09
1313,3.9806313e-08
1314,1.4251473e-06
1315,5.499886e-10
1316,0.00010337994
1317,6.1989084e-07
1318,0.00017148526
1319,2.903126e-07
1320,1131.1932
1321,56.670837
1322,1174.2812
1323,31.87955
1324,58.062405
1325,60.396984
1326,325.2763
1327,33.425785
1328,1300.6279
1329,850.87286
1330,9501.2
1331,363.2369
1332,0.0008183117
1333,3.4795314e-05
1334,0.005820725
1335,7.5226563e-07
1336,1.2409887e-06
1337,1.26684945e-05
1338,0.00028945052
1339,4.4665325e-07
1340,0.009875811
1341,0.0002241941
1342,0.035255924
1343,8.8634086e-05
1344,5.2021847
1345,2.8395107
1346,14.598654
1347,0.4826607
1348,0.45693508
1349,1.9576328
1350,5.4318414
1351,0.31637377
1352,23.15946
1353,4.304489
1354,13.076192
1355,3.0580904
1356,3.8109465e-06
1357,1.8612069e-07
1358,6.954356e-05
1359,1.2032371e-09
1360,2.1902935e-09
1361,4.2892797e-08
1362,1.4426452e-06
1363,5.578979e-10
1364,0.00012901031
1365,9.700732e-07
1366,0.00017065713
1367,3.228692e-07
1368,654.6867
1369,46.697586
1370,520.76276
1371,22.994707
1372,51.8759
1373,56.521812
1374,254.46811
1375,29.939909
1376,630.44354
1377,887.9416
1378,16232.164
1379,433.44037
1380,0.007529288
1381,0.000115162475
1382,0.03085396
1383,4.1658736e-06
1384,7.5507064e-06
1385,6.2462575e-05
1386,0.0015817386
1387,2.368167e-06
1388,0.034902252
1389,0.0020540245
1390,1.4153681
1391,0.0007765358
1392,20.374506
1393,5.1268444
1394,51.883633
1395,0.86366254
1396,0.90416676
1397,2.6820698
1398,10.492013
1399,0.54720086
1400,42.580864
1401,4.0887322
1402,40.045063
1403,4.1453867
1404,7.1721515e-06
1405,2.8748747e-07
1406,0.00012692154
1407,1.8339127e-09
1408,3.244944e-09
1409,5.607244e-08
1410,2.0824075e-06
1411,8.3648705e-10
1412,0.00017182347
1413,8.291053e-07
1414,0.00022082904
1415,3.7605088e-07
1416,223.34386
1417,24.106115
1418,513.47125
1419,7.443371
1420,12.21213
1421,17.736853
1422,77.07103
1423,5.8857255
1424,368.2799
1425,99.23515
1426,1642.859
1427,63.81714
1428,0.0001563179
1429,6.035941e-06
1430,0.0013994862
1431,7.339188e-08
1432,1.3511635e-07
1433,1.640375e-06
1434,4.2890493e-05
1435,3.7896037e-08
1436,0.0017550411
1437,2.46028e-05
1438,0.0064086807
1439,1.1177284e-05
1440,16.286585
1441,4.7211857
1442,49.949432
1443,0.8531809
1444,0.9368767
1445,2.218012
1446,9.900239
1447,0.6444451
1448,53.06895
1449,5.050172
1450,36.096424
1451,3.786172
1452,5.0222907e-06
1453,1.9263999e-07
1454,9.332084e-05
1455,1.2573407e-09
1456,2.2074678e-09
1457,3.940068e-08
1458,1.5542405e-06
1459,5.963196e-10
1460,0.00013656514
1461,7.6669613e-07
1462,0.00019387105
1463,2.7444128e-07
1464,142.77284
1465,18.534042
1466,134.74326
1467,4.8720746
1468,9.475478
1469,13.875235
1470,46.232563
1471,3.8245854
1472,168.46265
1473,69.40127
1474,703.11304
1475,41.794727
1476,6.2770356e-05
1477,2.5947982e-06
1478,0.00062673003
1479,2.8113156e-08
1480,5.0293412e-08
1481,6.205852e-07
1482,1.7766859e-05
1483,1.3599018e-08
1484,0.00092242466
1485,1.1132753e-05
1486,0.0022203408
1487,4.726256e-06
1488,2.1744795
1489,2.4458728
1490,10.194471
1491,0.37276927
1492,0.33419347
1493,1.1072481
1494,4.083212
1495,0.2567578
1496,17.767662
1497,1.3674282
1498,7.7792587
1499,1.7085276
1500,2.4821964e-06
1501,1.281933e-07
1502,5.0538893e-05
1503,7.085605e-10
1504,1.2434557e-09
1505,2.3912449e-08
1506,9.817066e-07
1507,3.3197656e-10
1508,8.0585814e-05
1509,4.2188782e-07
1510,0.00011022529
1511,1.7627671e-07
1512,3.7095218
1513,2.439958
1514,12.027577
1515,0.42926335
1516,0.43787378
1517,1.5254195
1518,5.516685
1519,0.3437223
1520,19.633652
1521,3.151143
1522,14.967448
1523,2.2191205
1524,3.184554e-06
1525,1.8373458e-07
1526,6.9499e-05
1527,1.2240142e-09
1528,2.1666469e-09
