Unnamed: 0,Date,Consumed energy [Wh],example_id
89747.61,2021-06-01 01:00:00,0.0,11
82803.17,2021-06-01 01:00:00,264.90216,12
31147.648,2021-06-01 01:00:00,1.2342933,12
72630.12,2021-06-01 01:00:00,0.00510478,12
29359.156,2021-06-01 01:00:00,0.00021269917,12
142802.45,2021-06-01 01:00:00,0.0,12
141364.53,2021-06-01 01:00:00,0.0,12
43044.973,2021-06-01 01:00:00,0.0,12
90500.625,2021-06-01 01:00:00,0.0,12
83258.21,2021-06-01 01:00:00,0.0,12
73968.336,2021-06-01 01:00:00,0.0,12
28416.238,2021-06-01 01:00:00,231.72299,13
150508.5,2021-06-01 01:00:00,1.3397921,13
29395.0,2021-06-01 01:00:00,0.0006380975,13
116386.33,2021-06-01 01:00:00,0.0,13
145606.92,2021-06-01 01:00:00,0.0,13
89816.07,2021-06-01 01:00:00,0.0,13
8817.11,2021-06-01 01:00:00,0.0,13
150926.88,2021-06-01 01:00:00,0.0,13
141786.83,2021-06-01 01:00:00,0.0,13
139795.1,2021-06-01 01:00:00,0.0,13
40724.406,2021-06-01 01:00:00,190.27876,14
100361.836,2021-06-01 01:00:00,1.1202866,14
143230.62,2021-06-01 01:00:00,0.0017015934,14
144350.97,2021-06-01 01:00:00,0.0,14
52902.355,2021-06-01 01:00:00,0.0,14
134077.11,2021-06-01 01:00:00,0.0,14
117378.305,2021-06-01 01:00:00,0.0,14
26661.238,2021-06-01 01:00:00,0.0,14
53307.297,2021-06-01 01:00:00,0.0,14
125295.94,2021-06-01 01:00:00,0.0,14
54330.797,2021-06-01 01:00:00,255.08119,15
67419.586,2021-06-01 01:00:00,2.77381,15
74991.25,2021-06-01 01:00:00,0.004892081,15
15225.579,2021-06-01 01:00:00,0.00021269917,15
31925.328,2021-06-01 01:00:00,0.00021269917,15
107478.2,2021-06-01 01:00:00,0.0,15
18074.12,2021-06-01 01:00:00,0.0,15
43027.402,2021-06-01 01:00:00,0.0,15
74762.12,2021-06-01 01:00:00,0.00021269917,15
141562.67,2021-06-01 01:00:00,0.0,15
5905.8755,2021-06-01 01:00:00,161.71837,16
127388.89,2021-06-01 01:00:00,4.205488,16
110827.44,2021-06-01 01:00:00,0.0029777884,16
114513.13,2021-06-01 01:00:00,0.0,16
12725.996,2021-06-01 01:00:00,0.0,16
9408.004,2021-06-01 01:00:00,0.0,16
114007.11,2021-06-01 01:00:00,0.0,16
69999.77,2021-06-01 01:00:00,0.0,16
24174.467,2021-06-01 01:00:00,0.0,16
122759.93,2021-06-01 01:00:00,0.0,16
128724.58,2021-06-01 01:00:00,166.58919,17
138270.5,2021-06-01 01:00:00,0.08571777,17
66478.86,2021-06-01 01:00:00,0.0,17
18013.285,2021-06-01 01:00:00,0.0,17
74846.98,2021-06-01 01:00:00,0.0,17
15920.954,2021-06-01 01:00:00,0.0,17
20054.79,2021-06-01 01:00:00,0.0,17
101430.38,2021-06-01 01:00:00,0.0,17
8346.7705,2021-06-01 01:00:00,0.0,17
34185.016,2021-06-01 01:00:00,0.00021269917,17
13153.783,2021-06-01 01:00:00,314.10605,18
16565.61,2021-06-01 01:00:00,10.952306,18
71804.45,2021-06-01 01:00:00,0.09507653,18
48899.492,2021-06-01 01:00:00,0.0008507967,18
58310.06,2021-06-01 01:00:00,0.00021269917,18
46357.113,2021-06-01 01:00:00,0.0,18
18802.832,2021-06-01 01:00:00,0.0,18
56960.438,2021-06-01 01:00:00,0.0,18
142129.5,2021-06-01 01:00:00,0.0,18
133731.48,2021-06-01 01:00:00,0.0,18
50781.64,2021-06-01 01:00:00,148.29408,19
102509.48,2021-06-01 01:00:00,0.9428954,19
83279.18,2021-06-01 01:00:00,0.001276195,19
92915.37,2021-06-01 01:00:00,0.0,19
12119.734,2021-06-01 01:00:00,0.0,19
124509.62,2021-06-01 01:00:00,0.0,19
50610.973,2021-06-01 01:00:00,0.0,19
132041.92,2021-06-01 01:00:00,0.0,19
22111.191,2021-06-01 01:00:00,0.0,19
73118.27,2021-06-01 01:00:00,0.0,19
136155.84,2021-06-01 01:00:00,186.78476,20
58606.953,2021-06-01 01:00:00,0.20950869,20
78026.51,2021-06-01 01:00:00,0.00042539835,20
110137.59,2021-06-01 01:00:00,0.0,20
116246.75,2021-06-01 01:00:00,0.0,20
89383.53,2021-06-01 01:00:00,0.0,20
41215.8,2021-06-01 01:00:00,0.0,20
147956.55,2021-06-01 01:00:00,0.0,20
150910.0,2021-06-01 01:00:00,0.0,20
88791.27,2021-06-01 01:00:00,0.0,20
104859.164,2021-06-01 01:00:00,210.00066,21
30147.56,2021-06-01 01:00:00,0.36818227,21
140576.64,2021-06-01 01:00:00,0.0019142926,21
123437.6,2021-06-01 01:00:00,0.0,21
140947.48,2021-06-01 01:00:00,0.0,21
51662.27,2021-06-01 01:00:00,0.0,21
98454.3,2021-06-01 01:00:00,0.0,21
19641.3,2021-06-01 01:00:00,0.0,21
152743.48,2021-06-01 01:00:00,0.0,21
81907.42,2021-06-01 01:00:00,0.0,21
86419.945,2021-06-01 01:00:00,232.15137,22
34459.387,2021-06-01 01:00:00,0.3645664,22
141223.4,2021-06-01 01:00:00,0.0014888942,22
10645.101,2021-06-01 01:00:00,0.0,22
131893.75,2021-06-01 01:00:00,0.0,22
29334.924,2021-06-01 01:00:00,0.0,22
148525.45,2021-06-01 01:00:00,0.0,22
95615.695,2021-06-01 01:00:00,0.0,22
25027.502,2021-06-01 01:00:00,0.0,22
97942.555,2021-06-01 01:00:00,0.0,22
61534.203,2021-06-01 01:00:00,251.48274,23
140408.42,2021-06-01 01:00:00,1.2111092,23
63863.48,2021-06-01 01:00:00,0.00042539835,23
97896.86,2021-06-01 01:00:00,0.0,23
51202.836,2021-06-01 01:00:00,0.0,23
10315.18,2021-06-01 01:00:00,0.0,23
79872.52,2021-06-01 01:00:00,0.0,23
24139.28,2021-06-01 01:00:00,0.0,23
100007.695,2021-06-01 01:00:00,0.0,23
86971.13,2021-06-01 01:00:00,0.0,23
87025.88,2021-06-01 01:00:00,213.72055,24
117884.31,2021-06-01 01:00:00,0.37073466,24
125071.016,2021-06-01 01:00:00,0.00021269917,24
141038.88,2021-06-01 01:00:00,0.0,24
121559.5,2021-06-01 01:00:00,0.0,24
47953.777,2021-06-01 01:00:00,0.0,24
39099.656,2021-06-01 01:00:00,0.0,24
5887.995,2021-06-01 01:00:00,0.0,24
9667.079,2021-06-01 01:00:00,0.0,24
107276.875,2021-06-01 01:00:00,0.0,24
41294.83,2021-06-01 01:00:00,227.62938,25
47398.758,2021-06-01 01:00:00,1.2379092,25
102979.055,2021-06-01 01:00:00,0.0040412843,25
17223.268,2021-06-01 01:00:00,0.0,25
45035.77,2021-06-01 01:00:00,0.0,25
87400.164,2021-06-01 01:00:00,0.0,25
107718.09,2021-06-01 01:00:00,0.0,25
28977.895,2021-06-01 01:00:00,0.0,25
136701.38,2021-06-01 01:00:00,0.0,25
101369.88,2021-06-01 01:00:00,0.0,25
6001.54,2021-06-01 01:00:00,241.97934,26
136577.44,2021-06-01 01:00:00,8.260173,26
45968.242,2021-06-01 01:00:00,0.0065936744,26
138834.89,2021-06-01 01:00:00,0.00021269917,26
26909.49,2021-06-01 01:00:00,0.0,26
49542.72,2021-06-01 01:00:00,0.0,26
130177.62,2021-06-01 01:00:00,0.0,26
101102.766,2021-06-01 01:00:00,0.0,26
51682.93,2021-06-01 01:00:00,0.0,26
106506.445,2021-06-01 01:00:00,0.0,26
84479.06,2021-06-01 01:00:00,168.06042,27
103326.42,2021-06-01 01:00:00,0.6406499,27
111587.52,2021-06-01 01:00:00,0.0014888942,27
26692.336,2021-06-01 01:00:00,0.0,27
87751.08,2021-06-01 01:00:00,0.0,27
24665.1,2021-06-01 01:00:00,0.0,27
26862.127,2021-06-01 01:00:00,0.0,27
82042.64,2021-06-01 01:00:00,0.0,27
103188.88,2021-06-01 01:00:00,0.0,27
111536.16,2021-06-01 01:00:00,0.0,27
112482.35,2021-06-01 01:00:00,188.85007,28
45237.453,2021-06-01 01:00:00,0.36988387,28
98095.21,2021-06-01 01:00:00,0.001276195,28
124224.125,2021-06-01 01:00:00,0.0,28
13142.639,2021-06-01 01:00:00,0.0,28
5995.3086,2021-06-01 01:00:00,0.0,28
146965.23,2021-06-01 01:00:00,0.00021269917,28
135857.56,2021-06-01 01:00:00,0.0,28
12950.477,2021-06-01 01:00:00,0.0,28
85843.11,2021-06-01 01:00:00,0.0,28
36208.6,2021-06-01 01:00:00,311.62088,29
40698.562,2021-06-01 01:00:00,2.6321523,29
148611.38,2021-06-01 01:00:00,0.007019073,29
126731.47,2021-06-01 01:00:00,0.0,29
100787.58,2021-06-01 01:00:00,0.0,29
59550.812,2021-06-01 01:00:00,0.0,29
135540.23,2021-06-01 01:00:00,0.0,29
131434.2,2021-06-01 01:00:00,0.0,29
96432.71,2021-06-01 01:00:00,0.0,29
119640.01,2021-06-01 01:00:00,0.0,29
18022.588,2021-06-01 01:00:00,276.69525,30
36488.195,2021-06-01 01:00:00,6.8455105,30
59249.223,2021-06-01 01:00:00,0.052323997,30
115609.18,2021-06-01 01:00:00,0.0008507967,30
91115.57,2021-06-01 01:00:00,0.0,30
143988.47,2021-06-01 01:00:00,0.0,30
69561.46,2021-06-01 01:00:00,0.0,30
123077.75,2021-06-01 01:00:00,0.0,30
147539.05,2021-06-01 01:00:00,0.0,30
121793.97,2021-06-01 01:00:00,0.0,30
149527.86,2021-06-01 01:00:00,65.363945,31
11801.222,2021-06-01 01:00:00,0.106987685,31
63959.086,2021-06-01 01:00:00,0.0008507967,31
120673.79,2021-06-01 01:00:00,0.0,31
113576.24,2021-06-01 01:00:00,0.0,31
16016.323,2021-06-01 01:00:00,0.0,31
54349.73,2021-06-01 01:00:00,0.0,31
37781.344,2021-06-01 01:00:00,0.0,31
17434.656,2021-06-01 01:00:00,0.0,31
113864.05,2021-06-01 01:00:00,0.0,31
107878.8,2021-06-01 01:00:00,201.93256,32
50607.492,2021-06-01 01:00:00,0.48474142,32
33246.438,2021-06-01 01:00:00,0.002339691,32
99382.18,2021-06-01 01:00:00,0.00021269917,32
138240.42,2021-06-01 01:00:00,0.0,32
10712.759,2021-06-01 01:00:00,0.0,32
35997.4,2021-06-01 01:00:00,0.0,32
115049.77,2021-06-01 01:00:00,0.0,32
26981.344,2021-06-01 01:00:00,0.0,32
15812.244,2021-06-01 01:00:00,0.0,32
120111.3,2021-06-01 01:00:00,113.145966,33
13757.491,2021-06-01 01:00:00,0.23567069,33
48667.574,2021-06-01 01:00:00,0.0027650893,33
16537.203,2021-06-01 01:00:00,0.00021269917,33
128604.336,2021-06-01 01:00:00,0.00021269917,33
44328.395,2021-06-01 01:00:00,0.0,33
129483.24,2021-06-01 01:00:00,0.0,33
113093.93,2021-06-01 01:00:00,0.0,33
124153.125,2021-06-01 01:00:00,0.0,33
23372.146,2021-06-01 01:00:00,0.0,33
63848.27,2021-06-01 01:00:00,173.01205,34
122189.73,2021-06-01 01:00:00,0.62661177,34
18256.396,2021-06-01 01:00:00,0.00042539835,34
65825.69,2021-06-01 01:00:00,0.0,34
131139.31,2021-06-01 01:00:00,0.0,34
66901.875,2021-06-01 01:00:00,0.0,34
132381.97,2021-06-01 01:00:00,0.0,34
23021.977,2021-06-01 01:00:00,0.0,34
146618.84,2021-06-01 01:00:00,0.0,34
125402.49,2021-06-01 01:00:00,0.0,34
79753.35,2021-06-01 01:00:00,215.04333,35
103219.36,2021-06-01 01:00:00,0.48857,35
73029.24,2021-06-01 01:00:00,0.0008507967,35
44206.848,2021-06-01 01:00:00,0.0,35
16113.482,2021-06-01 01:00:00,0.0,35
122300.12,2021-06-01 01:00:00,0.0,35
92500.45,2021-06-01 01:00:00,0.0,35
13122.959,2021-06-01 01:00:00,0.0,35
143859.9,2021-06-01 01:00:00,0.0,35
35328.266,2021-06-01 01:00:00,0.0,35
75043.12,2021-06-01 01:00:00,208.71277,36
125371.98,2021-06-01 01:00:00,0.52834475,36
58025.836,2021-06-01 01:00:00,0.0006380975,36
149354.9,2021-06-01 01:00:00,0.0,36
130494.42,2021-06-01 01:00:00,0.0,36
65531.266,2021-06-01 01:00:00,0.0,36
16703.914,2021-06-01 01:00:00,0.0,36
15604.209,2021-06-01 01:00:00,0.0,36
142444.06,2021-06-01 01:00:00,0.0,36
108575.36,2021-06-01 01:00:00,0.0,36
115714.3,2021-06-01 01:00:00,218.87532,37
73523.375,2021-06-01 01:00:00,0.34733775,37
140354.81,2021-06-01 01:00:00,0.0006380975,37
106778.336,2021-06-01 01:00:00,0.0,37
10337.349,2021-06-01 01:00:00,0.0,37
123175.58,2021-06-01 01:00:00,0.0,37
44174.16,2021-06-01 01:00:00,0.0,37
131426.2,2021-06-01 01:00:00,0.0,37
4904.866,2021-06-01 01:00:00,0.0,37
55868.516,2021-06-01 01:00:00,0.0,37
131395.38,2021-06-01 01:00:00,171.32918,38
94458.87,2021-06-01 01:00:00,0.17717841,38
83256.445,2021-06-01 01:00:00,0.00042539835,38
120377.09,2021-06-01 01:00:00,0.0,38
105409.26,2021-06-01 01:00:00,0.0,38
19856.354,2021-06-01 01:00:00,0.0,38
38159.25,2021-06-01 01:00:00,0.0,38
8311.436,2021-06-01 01:00:00,0.0,38
112397.06,2021-06-01 01:00:00,0.0,38
32782.09,2021-06-01 01:00:00,0.0,38
131343.39,2021-06-01 01:00:00,116.430466,39
100044.6,2021-06-01 01:00:00,0.11613375,39
8413.832,2021-06-01 01:00:00,0.00021269917,39
73837.48,2021-06-01 01:00:00,0.00021269917,39
16872.223,2021-06-01 01:00:00,0.0,39
83891.555,2021-06-01 01:00:00,0.0,39
48270.36,2021-06-01 01:00:00,0.0,39
76751.18,2021-06-01 01:00:00,0.0,39
84975.6,2021-06-01 01:00:00,0.0,39
131394.55,2021-06-01 01:00:00,0.0,39
55203.07,2021-06-01 01:00:00,231.01852,40
12263.179,2021-06-01 01:00:00,1.4267861,40
84824.04,2021-06-01 01:00:00,0.009784162,40
105345.45,2021-06-01 01:00:00,0.00021269917,40
66891.21,2021-06-01 01:00:00,0.0,40
10328.851,2021-06-01 01:00:00,0.0,40
117217.49,2021-06-01 01:00:00,0.00021269917,40
110806.93,2021-06-01 01:00:00,0.0,40
144418.27,2021-06-01 01:00:00,0.0,40
28445.984,2021-06-01 01:00:00,0.0,40
54998.727,2021-06-01 01:00:00,242.2114,41
136843.11,2021-06-01 01:00:00,1.2419505,41
80867.65,2021-06-01 01:00:00,0.0006380975,41
128397.26,2021-06-01 01:00:00,0.0,41
42122.656,2021-06-01 01:00:00,0.0,41
28216.627,2021-06-01 01:00:00,0.0,41
130760.64,2021-06-01 01:00:00,0.0,41
143423.72,2021-06-01 01:00:00,0.0,41
79062.29,2021-06-01 01:00:00,0.0,41
75474.64,2021-06-01 01:00:00,0.0,41
102812.29,2021-06-01 01:00:00,203.6969,42
31206.498,2021-06-01 01:00:00,0.51366854,42
101465.47,2021-06-01 01:00:00,0.0027650893,42
76161.56,2021-06-01 01:00:00,0.0,42
114427.85,2021-06-01 01:00:00,0.0,42
127255.76,2021-06-01 01:00:00,0.0,42
77516.02,2021-06-01 01:00:00,0.0,42
16121.717,2021-06-01 01:00:00,0.0,42
82674.086,2021-06-01 01:00:00,0.0,42
119291.984,2021-06-01 01:00:00,0.0,42
30003.264,2021-06-01 01:00:00,287.4438,43
131381.8,2021-06-01 01:00:00,2.6070538,43
21426.305,2021-06-01 01:00:00,0.0029777884,43
71232.92,2021-06-01 01:00:00,0.00021269917,43
104880.18,2021-06-01 01:00:00,0.0,43
13731.631,2021-06-01 01:00:00,0.0,43
61744.484,2021-06-01 01:00:00,0.0,43
22341.502,2021-06-01 01:00:00,0.0,43
7848.7944,2021-06-01 01:00:00,0.0,43
122348.3,2021-06-01 01:00:00,0.00021269917,43
34905.6,2021-06-01 01:00:00,192.28835,44
70200.72,2021-06-01 01:00:00,1.7928413,44
38689.293,2021-06-01 01:00:00,0.0057428777,44
118681.84,2021-06-01 01:00:00,0.00021269917,44
125117.35,2021-06-01 01:00:00,0.0,44
22873.023,2021-06-01 01:00:00,0.0,44
142925.2,2021-06-01 01:00:00,0.0,44
118518.445,2021-06-01 01:00:00,0.0,44
117898.04,2021-06-01 01:00:00,0.0,44
137478.1,2021-06-01 01:00:00,0.0,44
19460.486,2021-06-01 01:00:00,229.92398,45
133458.19,2021-06-01 01:00:00,4.355441,45
135729.08,2021-06-01 01:00:00,0.002339691,45
98809.29,2021-06-01 01:00:00,0.0,45
30332.107,2021-06-01 01:00:00,0.0,45
79162.37,2021-06-01 01:00:00,0.0,45
16831.697,2021-06-01 01:00:00,0.0,45
116350.24,2021-06-01 01:00:00,0.0,45
144570.58,2021-06-01 01:00:00,0.0,45
72832.14,2021-06-01 01:00:00,0.0,45
73868.08,2021-06-01 01:00:00,232.88943,46
22528.59,2021-06-01 01:00:00,0.9701209,46
34232.832,2021-06-01 01:00:00,0.005955577,46
119145.13,2021-06-01 01:00:00,0.00042539835,46
85398.55,2021-06-01 01:00:00,0.0,46
10649.588,2021-06-01 01:00:00,0.0,46
143829.6,2021-06-01 01:00:00,0.00021269917,46
148212.1,2021-06-01 01:00:00,0.0,46
60075.895,2021-06-01 01:00:00,0.0,46
24664.023,2021-06-01 01:00:00,0.0,46
148475.16,2021-06-01 01:00:00,64.36426,47
119626.34,2021-06-01 01:00:00,0.018930227,47
69009.14,2021-06-01 01:00:00,0.0,47
6759.152,2021-06-01 01:00:00,0.0,47
9641.917,2021-06-01 01:00:00,0.0,47
81103.87,2021-06-01 01:00:00,0.0,47
92966.4,2021-06-01 01:00:00,0.0,47
133615.94,2021-06-01 01:00:00,0.0,47
74149.586,2021-06-01 01:00:00,0.0,47
102588.31,2021-06-01 01:00:00,0.0,47
123878.62,2021-06-01 01:00:00,147.47029,48
103030.04,2021-06-01 01:00:00,0.11953694,48
80244.43,2021-06-01 01:00:00,0.00021269917,48
65241.62,2021-06-01 01:00:00,0.0,48
136396.56,2021-06-01 01:00:00,0.0,48
74405.84,2021-06-01 01:00:00,0.0,48
66517.875,2021-06-01 01:00:00,0.0,48
56054.805,2021-06-01 01:00:00,0.0,48
21555.588,2021-06-01 01:00:00,0.0,48
112772.69,2021-06-01 01:00:00,0.0,48
5259.2363,2021-06-01 01:00:00,227.2695,49
143147.8,2021-06-01 01:00:00,6.261651,49
105079.9,2021-06-01 01:00:00,0.00255239,49
82039.695,2021-06-01 01:00:00,0.0,49
42830.05,2021-06-01 01:00:00,0.0,49
78716.32,2021-06-01 01:00:00,0.0,49
31391.531,2021-06-01 01:00:00,0.0,49
113714.98,2021-06-01 01:00:00,0.0,49
148787.06,2021-06-01 01:00:00,0.0,49
11122.319,2021-06-01 01:00:00,0.0,49
5686.215,2021-06-01 01:00:00,142.03859,50
41255.344,2021-06-01 01:00:00,6.9797235,50
19831.455,2021-06-01 01:00:00,0.024885803,50
30122.2,2021-06-01 01:00:00,0.0021269917,50
88330.02,2021-06-01 01:00:00,0.0006380975,50
112153.125,2021-06-01 01:00:00,0.00021269917,50
122397.11,2021-06-01 01:00:00,0.0,50
21877.273,2021-06-01 01:00:00,0.0,50
125780.945,2021-06-01 01:00:00,0.0,50
9755.879,2021-06-01 01:00:00,0.0,50
143710.36,2021-06-01 01:00:00,111.885506,51
12906.121,2021-06-01 01:00:00,0.13931796,51
52978.215,2021-06-01 01:00:00,0.0021269917,51
97358.2,2021-06-01 01:00:00,0.0,51
133929.73,2021-06-01 01:00:00,0.0,51
34639.37,2021-06-01 01:00:00,0.0,51
28873.87,2021-06-01 01:00:00,0.0,51
9181.224,2021-06-01 01:00:00,0.0,51
150004.47,2021-06-01 01:00:00,0.00021269917,51
137542.06,2021-06-01 01:00:00,0.0,51
149900.5,2021-06-01 01:00:00,84.705956,52
117514.55,2021-06-01 01:00:00,0.032542974,52
17858.146,2021-06-01 01:00:00,0.0,52
80711.484,2021-06-01 01:00:00,0.0,52
89770.95,2021-06-01 01:00:00,0.0,52
82245.08,2021-06-01 01:00:00,0.0,52
28665.746,2021-06-01 01:00:00,0.0,52
58727.434,2021-06-01 01:00:00,0.0,52
33148.492,2021-06-01 01:00:00,0.0,52
22368.418,2021-06-01 01:00:00,0.0,52
72570.02,2021-06-01 01:00:00,204.45964,53
64031.246,2021-06-01 01:00:00,0.7980473,53
101558.445,2021-06-01 01:00:00,0.0021269917,53
85920.695,2021-06-01 01:00:00,0.0,53
71553.875,2021-06-01 01:00:00,0.0,53
27172.498,2021-06-01 01:00:00,0.0,53
27072.21,2021-06-01 01:00:00,0.0,53
55574.35,2021-06-01 01:00:00,0.0,53
65935.1,2021-06-01 01:00:00,0.0,53
140319.23,2021-06-01 01:00:00,0.0,53
126038.85,2021-06-01 01:00:00,145.63513,54
10139.949,2021-06-01 01:00:00,0.2811883,54
129423.04,2021-06-01 01:00:00,0.0038285851,54
119914.664,2021-06-01 01:00:00,0.0,54
113871.625,2021-06-01 01:00:00,0.0,54
79987.58,2021-06-01 01:00:00,0.0,54
16654.195,2021-06-01 01:00:00,0.0,54
41338.938,2021-06-01 01:00:00,0.0,54
66111.62,2021-06-01 01:00:00,0.0,54
148435.95,2021-06-01 01:00:00,0.0,54
118976.53,2021-06-01 01:00:00,192.3262,55
90248.016,2021-06-01 01:00:00,0.32691863,55
33146.383,2021-06-01 01:00:00,0.00042539835,55
51579.562,2021-06-01 01:00:00,0.0,55
47052.164,2021-06-01 01:00:00,0.0,55
80019.82,2021-06-01 01:00:00,0.0,55
136144.39,2021-06-01 01:00:00,0.0,55
6760.438,2021-06-01 01:00:00,0.0,55
122594.43,2021-06-01 01:00:00,0.0,55
118944.91,2021-06-01 01:00:00,0.0,55
123954.19,2021-06-01 01:00:00,145.7853,56
138482.05,2021-06-01 01:00:00,0.13974336,56
38682.832,2021-06-01 01:00:00,0.00021269917,56
30676.707,2021-06-01 01:00:00,0.0,56
